,all_spl_values,occurance_times,ids,origin,emitter_id,bat_direction,incident_direction,type,reflected_from,sound_object_id,bat_last_call_time,sound_direction,theta,bat_position,distance_from_bat,creation_time,received_spl,time,duration
1141,"[np.float64(82.32505003817025), np.float64(82.32901726304357)]","[np.float64(9.237), np.float64(9.238)]","[UUID('803fd534-2f8c-4f36-b1a9-b6f5d71913c6'), UUID('803fd534-2f8c-4f36-b1a9-b6f5d71913c6')]","(np.int64(5), np.int64(0))",13,"Vector(0.776, -0.631)","Vector(0.396, -3.363)",direct,,803fd534-2f8c-4f36-b1a9-b6f5d71913c6,9.228,"Vector(0.000, 1.000)",-45.6268059059623,"Vector(4.604, 3.363)",3.3858923117104593,9.227,82.327,9.237,0.002
1142,"[np.float64(60.78604523978541), np.float64(60.788396870215465)]","[np.float64(9.238), np.float64(9.239)]","[UUID('24226fcb-492f-450e-8bfd-9751dbf2a2cd'), UUID('24226fcb-492f-450e-8bfd-9751dbf2a2cd')]","(np.int64(8), np.int64(10))",34,"Vector(0.776, -0.631)","Vector(3.394, 6.639)",direct,,24226fcb-492f-450e-8bfd-9751dbf2a2cd,9.228,"Vector(0.000, -1.000)",100.57967405029268,"Vector(4.606, 3.361)",7.456374387227347,9.216000000000001,60.787,9.238,0.002
1143,"[np.float64(72.6148479750893), np.float64(72.62000495894806)]","[np.float64(9.238), np.float64(9.239)]","[UUID('8d6a1749-6984-4917-9834-279fee67aa7e'), UUID('8d6a1749-6984-4917-9834-279fee67aa7e')]","(np.float64(5.0999), np.float64(0.0))",13,"Vector(0.776, -0.631)","Vector(0.494, -3.361)",echo,wall_obstacle_54,8d6a1749-6984-4917-9834-279fee67aa7e,9.228,"Vector(-1.000, 0.000)",-43.98839496767923,"Vector(4.606, 3.361)",3.396819137443146,9.227291253644315,72.617,9.238,0.002
1144,"[np.float64(74.70801139182835), np.float64(74.71744692163102)]","[np.float64(9.238), np.float64(9.239)]","[UUID('5d9cdccf-2e20-429a-9f16-14c3e5a98a90'), UUID('5d9cdccf-2e20-429a-9f16-14c3e5a98a90')]","(np.float64(4.5901), np.float64(0.0))",13,"Vector(0.776, -0.631)","Vector(-0.016, -3.361)",echo,wall_obstacle_53,5d9cdccf-2e20-429a-9f16-14c3e5a98a90,9.228,"Vector(1.000, 0.000)",-52.61994972065446,"Vector(4.606, 3.361)",3.3607885640873034,9.228195043731779,74.713,9.238,0.002
1145,"[np.float64(66.52651856197093), np.float64(66.51877713195458)]","[np.float64(9.24), np.float64(9.241)]","[UUID('4e10224a-8539-4def-8b10-7db9ab1bfab2'), UUID('4e10224a-8539-4def-8b10-7db9ab1bfab2')]","(np.float64(0.0), np.float64(1.5301))",1,"Vector(0.776, -0.631)","Vector(-4.611, -1.827)",echo,wall_obstacle_2,4e10224a-8539-4def-8b10-7db9ab1bfab2,9.228,"Vector(0.000, 1.000)",-120.7314923160792,"Vector(4.611, 3.357)",4.959585056887319,9.225369970845481,66.523,9.24,0.002
1146,"[np.float64(67.04830756613994), np.float64(67.05634838852531)]","[np.float64(9.24), np.float64(9.241)]","[UUID('954fdcc8-fea4-43a7-bf56-f95320d5c4d9'), UUID('954fdcc8-fea4-43a7-bf56-f95320d5c4d9')]","(np.float64(4.0801), np.float64(0.0))",13,"Vector(0.776, -0.631)","Vector(-0.531, -3.357)",echo,wall_obstacle_52,954fdcc8-fea4-43a7-bf56-f95320d5c4d9,9.228,"Vector(1.000, 0.000)",-61.32995540473014,"Vector(4.611, 3.357)",3.3986694100044508,9.229681924198252,67.052,9.24,0.002
1147,[np.float64(63.16640396704261)],[np.float64(9.288)],[UUID('567c3862-3ef3-49b0-ba6c-9ef05bc88a42')],"(np.float64(5.6101), np.float64(0.0))",15,"Vector(0.776, -0.631)","Vector(0.890, -3.268)",echo,wall_obstacle_55,567c3862-3ef3-49b0-ba6c-9ef05bc88a42,9.286,"Vector(1.000, 0.000)",-37.11615237540366,"Vector(4.720, 3.268)",3.3870870275946556,9.277052186588922,63.166,9.288,0.001
1148,"[np.float64(60.301075718929205), np.float64(60.31145257725064)]","[np.float64(9.289), np.float64(9.290000000000001)]","[UUID('6a81bde3-16d1-4d45-aa6b-fd773e6276ca'), UUID('6a81bde3-16d1-4d45-aa6b-fd773e6276ca')]","(np.float64(5.1001), np.float64(0.0))",15,"Vector(0.776, -0.631)","Vector(0.375, -3.264)",echo,wall_obstacle_54,6a81bde3-16d1-4d45-aa6b-fd773e6276ca,9.286,"Vector(1.000, 0.000)",-45.79101526100334,"Vector(4.725, 3.264)",3.2858368362564807,9.278539067055393,60.306,9.289,0.002
1149,"[np.float64(81.96229995208238), np.float64(81.96777256094666)]","[np.float64(9.335), np.float64(9.336)]","[UUID('41c9eba0-8d2a-4e79-965f-e7c46cad4ff1'), UUID('41c9eba0-8d2a-4e79-965f-e7c46cad4ff1')]","(np.int64(6), np.int64(0))",14,"Vector(0.776, -0.631)","Vector(1.168, -3.177)",direct,,41c9eba0-8d2a-4e79-965f-e7c46cad4ff1,9.332,"Vector(0.000, 1.000)",-32.16569034700689,"Vector(4.832, 3.177)",3.3852224949772505,9.325000000000001,81.965,9.335,0.002
1150,"[np.float64(70.65343124769109), np.float64(70.66027087122036)]","[np.float64(9.336), np.float64(9.337)]","[UUID('43cc925b-e1ba-405b-855a-d7270c5a85ae'), UUID('43cc925b-e1ba-405b-855a-d7270c5a85ae')]","(np.float64(6.1199), np.float64(0.0))",14,"Vector(0.776, -0.631)","Vector(1.285, -3.176)",echo,wall_obstacle_56,43cc925b-e1ba-405b-855a-d7270c5a85ae,9.332,"Vector(-1.000, 0.000)",-30.30883415025542,"Vector(4.835, 3.176)",3.4258051769620526,9.325349562682216,70.657,9.336,0.002
1151,"[np.float64(75.74543512875651), np.float64(75.75661446486589)]","[np.float64(9.336), np.float64(9.337)]","[UUID('99314783-e469-4da5-8093-9fcc10e2db77'), UUID('99314783-e469-4da5-8093-9fcc10e2db77')]","(np.float64(5.6101), np.float64(0.0))",14,"Vector(0.776, -0.631)","Vector(0.776, -3.176)",echo,wall_obstacle_55,99314783-e469-4da5-8093-9fcc10e2db77,9.332,"Vector(1.000, 0.000)",-38.620791818480825,"Vector(4.835, 3.176)",3.268865872821949,9.326136734693879,75.751,9.336,0.002
1152,"[np.float64(68.28539642816536), np.float64(68.29557696537857)]","[np.float64(9.337), np.float64(9.338000000000001)]","[UUID('a2545e75-c90a-473e-be02-133d1260679c'), UUID('a2545e75-c90a-473e-be02-133d1260679c')]","(np.float64(5.1001), np.float64(0.0))",14,"Vector(0.776, -0.631)","Vector(0.263, -3.174)",echo,wall_obstacle_54,a2545e75-c90a-473e-be02-133d1260679c,9.332,"Vector(1.000, 0.000)",-47.60406197243384,"Vector(4.837, 3.174)",3.184537781609758,9.32762361516035,68.29,9.337,0.002
1153,"[np.float64(63.89939886161121), np.float64(63.908179929082415)]","[np.float64(9.339), np.float64(9.34)]","[UUID('a861ef99-ded2-46bc-b806-149afb907ab6'), UUID('a861ef99-ded2-46bc-b806-149afb907ab6')]","(np.float64(4.5901), np.float64(0.0))",14,"Vector(0.776, -0.631)","Vector(-0.251, -3.170)",echo,wall_obstacle_53,a861ef99-ded2-46bc-b806-149afb907ab6,9.332,"Vector(1.000, 0.000)",-56.88061743123748,"Vector(4.842, 3.170)",3.179815948211468,9.329110495626823,63.904,9.339,0.002
1154,"[np.float64(61.014842282026144), np.float64(61.01697045880164)]","[np.float64(9.34), np.float64(9.341000000000001)]","[UUID('356a99bd-d98d-46b6-9551-4d7195a4ec5d'), UUID('356a99bd-d98d-46b6-9551-4d7195a4ec5d')]","(np.int64(8), np.int64(10))",34,"Vector(0.776, -0.631)","Vector(3.156, 6.832)",direct,,356a99bd-d98d-46b6-9551-4d7195a4ec5d,9.332,"Vector(0.000, -1.000)",102.85937424916608,"Vector(4.844, 3.168)",7.525812489060566,9.318,61.016,9.34,0.002
1155,"[np.float64(78.444616747993), np.float64(78.44967875535359)]","[np.float64(9.341000000000001), np.float64(9.342)]","[UUID('b500f3af-9b55-4510-a77b-e8fc0f776365'), UUID('b500f3af-9b55-4510-a77b-e8fc0f776365')]","(np.int64(8), np.int64(0))",16,"Vector(0.776, -0.631)","Vector(3.154, -3.166)",direct,,b500f3af-9b55-4510-a77b-e8fc0f776365,9.332,"Vector(0.000, 1.000)",-7.456709825499105,"Vector(4.846, 3.166)",4.46884549772086,9.327,78.447,9.341,0.002
1156,"[np.float64(64.41607540190546), np.float64(64.422300691924)]","[np.float64(9.341000000000001), np.float64(9.342)]","[UUID('6b6b9da5-4c80-4f2f-a08e-945193d47919'), UUID('6b6b9da5-4c80-4f2f-a08e-945193d47919')]","(np.float64(8.1599), np.float64(0.0))",16,"Vector(0.776, -0.631)","Vector(3.314, -3.166)",echo,wall_obstacle_60,6b6b9da5-4c80-4f2f-a08e-945193d47919,9.332,"Vector(-1.000, 0.000)",-6.040318507431323,"Vector(4.846, 3.166)",4.5830924636646815,9.327466180758018,64.419,9.341,0.002
1157,"[np.float64(73.54001256390097), np.float64(73.55147919262988)]","[np.float64(9.341000000000001), np.float64(9.342)]","[UUID('1701fcb9-80a7-4549-8132-93f6e29ce84b'), UUID('1701fcb9-80a7-4549-8132-93f6e29ce84b')]","(np.float64(7.6501), np.float64(0.0))",16,"Vector(0.776, -0.631)","Vector(2.804, -3.166)",echo,wall_obstacle_59,1701fcb9-80a7-4549-8132-93f6e29ce84b,9.332,"Vector(1.000, 0.000)",-10.81707000127642,"Vector(4.846, 3.166)",4.229181227436347,9.328020116618076,73.546,9.341,0.002
1158,"[np.float64(66.22123786262594), np.float64(66.23300091593039)]","[np.float64(9.341000000000001), np.float64(9.342)]","[UUID('8a4e25c4-6b36-4ae5-bf97-8a016c376dc5'), UUID('8a4e25c4-6b36-4ae5-bf97-8a016c376dc5')]","(np.float64(7.1401), np.float64(0.0))",16,"Vector(0.776, -0.631)","Vector(2.294, -3.166)",echo,wall_obstacle_58,8a4e25c4-6b36-4ae5-bf97-8a016c376dc5,9.332,"Vector(1.000, 0.000)",-16.421132008560477,"Vector(4.846, 3.166)",3.9097424025759038,9.329506997084549,66.227,9.341,0.002
1159,"[np.float64(60.42694137712761), np.float64(60.434101381757664)]","[np.float64(9.341000000000001), np.float64(9.342)]","[UUID('17b7627d-39a9-473d-ba75-7f9373f2f8bc'), UUID('17b7627d-39a9-473d-ba75-7f9373f2f8bc')]","(np.float64(4.0801), np.float64(0.0))",14,"Vector(0.776, -0.631)","Vector(-0.766, -3.166)",echo,wall_obstacle_52,17b7627d-39a9-473d-ba75-7f9373f2f8bc,9.332,"Vector(1.000, 0.000)",-65.94777255658609,"Vector(4.846, 3.166)",3.257446308767038,9.330597376093296,60.431,9.341,0.002
1160,"[np.float64(62.588983498134056), np.float64(62.60087305455534)]","[np.float64(9.342), np.float64(9.343)]","[UUID('84d3e104-6237-4705-8954-2672450da15b'), UUID('84d3e104-6237-4705-8954-2672450da15b')]","(np.float64(6.6301), np.float64(0.0))",16,"Vector(0.776, -0.631)","Vector(1.782, -3.164)",echo,wall_obstacle_57,84d3e104-6237-4705-8954-2672450da15b,9.332,"Vector(1.000, 0.000)",-22.964020678786483,"Vector(4.849, 3.164)",3.631270528685518,9.33099387755102,62.595,9.342,0.002
1161,"[np.float64(82.73194188846445), np.float64(82.73570600886383)]","[np.float64(9.342), np.float64(9.343)]","[UUID('a6e2c698-bc7c-4174-b4f7-c0aeae54544e'), UUID('a6e2c698-bc7c-4174-b4f7-c0aeae54544e')]","(np.int64(5), np.int64(0))",13,"Vector(0.776, -0.631)","Vector(0.151, -3.164)",direct,,a6e2c698-bc7c-4174-b4f7-c0aeae54544e,9.332,"Vector(0.000, 1.000)",-49.60462928625395,"Vector(4.849, 3.164)",3.1678138434099945,9.332,82.734,9.342,0.002
1162,"[np.float64(73.1597595225112), np.float64(73.16506180114389)]","[np.float64(9.342), np.float64(9.343)]","[UUID('d6aad9f9-e2fc-49d1-9344-46e14747994a'), UUID('d6aad9f9-e2fc-49d1-9344-46e14747994a')]","(np.float64(5.0999), np.float64(0.0))",13,"Vector(0.776, -0.631)","Vector(0.251, -3.164)",echo,wall_obstacle_54,d6aad9f9-e2fc-49d1-9344-46e14747994a,9.332,"Vector(-1.000, 0.000)",-47.803131227265,"Vector(4.849, 3.164)",3.174159772364964,9.332291253644316,73.162,9.342,0.002
1163,"[np.float64(60.108835062062234), np.float64(60.12056397860543)]","[np.float64(9.343), np.float64(9.344)]","[UUID('b251220d-844a-4013-8d81-1a8792035f84'), UUID('b251220d-844a-4013-8d81-1a8792035f84')]","(np.float64(6.1201), np.float64(0.0))",16,"Vector(0.776, -0.631)","Vector(1.269, -3.162)",echo,wall_obstacle_56,b251220d-844a-4013-8d81-1a8792035f84,9.332,"Vector(1.000, 0.000)",-30.47646170398454,"Vector(4.851, 3.162)",3.407511827198843,9.332480758017493,60.115,9.343,0.002
1164,"[np.float64(75.66468713918361), np.float64(75.67343892556563)]","[np.float64(9.343), np.float64(9.344)]","[UUID('bee12ae0-d452-4839-b91d-a6f28c4bbaab'), UUID('bee12ae0-d452-4839-b91d-a6f28c4bbaab')]","(np.float64(4.5901), np.float64(0.0))",13,"Vector(0.776, -0.631)","Vector(-0.261, -3.162)",echo,wall_obstacle_53,bee12ae0-d452-4839-b91d-a6f28c4bbaab,9.332,"Vector(1.000, 0.000)",-57.059177109322775,"Vector(4.851, 3.162)",3.1730319652502716,9.333195043731779,75.669,9.343,0.002
1165,"[np.float64(60.02717083983398), np.float64(60.0300387520644)]","[np.float64(9.344), np.float64(9.345)]","[UUID('01ec1e61-97b9-45d1-a6bc-c08609776f4e'), UUID('01ec1e61-97b9-45d1-a6bc-c08609776f4e')]","(np.int64(9), np.int64(10))",35,"Vector(0.776, -0.631)","Vector(4.147, 6.840)",direct,,01ec1e61-97b9-45d1-a6bc-c08609776f4e,9.332,"Vector(0.000, -1.000)",96.4262393555519,"Vector(4.853, 3.160)",7.998506578136946,9.32,60.029,9.344,0.002
1166,[np.float64(67.84628409712015)],[np.float64(9.345)],[UUID('2d8308b7-7560-49c4-912b-08a68c16cfe2')],"(np.float64(4.0801), np.float64(0.0))",13,"Vector(0.776, -0.631)","Vector(-0.773, -3.160)",echo,wall_obstacle_52,2d8308b7-7560-49c4-912b-08a68c16cfe2,9.332,"Vector(1.000, 0.000)",-66.0908967206276,"Vector(4.853, 3.160)",3.253589410866098,9.334681924198252,67.846,9.345,0.001
1167,"[np.float64(64.33749738915571), np.float64(64.3424449036879)]","[np.float64(9.403), np.float64(9.404)]","[UUID('6834a307-21b3-4c8e-a094-fee47fd0cc01'), UUID('6834a307-21b3-4c8e-a094-fee47fd0cc01')]","(np.int64(10), np.int64(3))",20,"Vector(0.855, -0.518)","Vector(5.001, -0.061)",direct,,6834a307-21b3-4c8e-a094-fee47fd0cc01,9.391,"Vector(-1.000, 0.000)",36.955635021378725,"Vector(4.999, 3.061)",5.000942043745358,9.388,64.34,9.403,0.002
1168,"[np.float64(68.00690866663945), np.float64(68.01743146179277)]","[np.float64(9.403), np.float64(9.404)]","[UUID('1d257b87-8b75-4630-8559-c9762af14357'), UUID('1d257b87-8b75-4630-8559-c9762af14357')]","(np.float64(10.0), np.float64(3.0599))",20,"Vector(0.855, -0.518)","Vector(5.001, -0.001)",echo,wall_obstacle_18,1d257b87-8b75-4630-8559-c9762af14357,9.391,"Vector(0.000, -1.000)",37.64192555388692,"Vector(4.999, 3.061)",5.000570120986206,9.388174635568513,68.012,9.403,0.002
1169,"[np.float64(81.24184268849442), np.float64(81.2469112247515)]","[np.float64(9.49), np.float64(9.491)]","[UUID('88ed9134-e8c7-4c6a-9124-3ce14d2bc3ef'), UUID('88ed9134-e8c7-4c6a-9124-3ce14d2bc3ef')]","(np.int64(7), np.int64(0))",15,"Vector(0.952, -0.306)","Vector(1.762, -2.956)",direct,,88ed9134-e8c7-4c6a-9124-3ce14d2bc3ef,9.482,"Vector(0.000, 1.000)",-21.545570319175113,"Vector(5.238, 2.956)",3.441577365874549,9.479000000000001,81.244,9.49,0.002
1170,"[np.float64(68.66506206962748), np.float64(68.67149448389291)]","[np.float64(9.49), np.float64(9.491)]","[UUID('3bd5fb2f-cbf0-4fbc-bc8b-98f3382bd169'), UUID('3bd5fb2f-cbf0-4fbc-bc8b-98f3382bd169')]","(np.float64(7.1399), np.float64(0.0))",15,"Vector(0.952, -0.306)","Vector(1.902, -2.956)",echo,wall_obstacle_58,3bd5fb2f-cbf0-4fbc-bc8b-98f3382bd169,9.482,"Vector(-1.000, 0.000)",-19.586545002183726,"Vector(5.238, 2.956)",3.5152665232240925,9.479407871720118,68.668,9.49,0.002
1171,"[np.float64(76.5447183482909), np.float64(76.5538462273001)]","[np.float64(9.49), np.float64(9.491)]","[UUID('eb10b042-a030-4e9a-8392-cb7af45f751d'), UUID('eb10b042-a030-4e9a-8392-cb7af45f751d')]","(np.float64(6.6301), np.float64(0.0))",15,"Vector(0.952, -0.306)","Vector(1.392, -2.956)",echo,wall_obstacle_57,eb10b042-a030-4e9a-8392-cb7af45f751d,9.482,"Vector(1.000, 0.000)",-27.12552347853358,"Vector(5.238, 2.956)",3.267657115013752,9.480078425655977,76.549,9.49,0.002
1172,"[np.float64(69.19897578752015), np.float64(69.20707999456502)]","[np.float64(9.491), np.float64(9.492)]","[UUID('61323355-44e8-4b42-8cc6-fa8f81a6b2f6'), UUID('61323355-44e8-4b42-8cc6-fa8f81a6b2f6')]","(np.float64(6.1201), np.float64(0.0))",15,"Vector(0.952, -0.306)","Vector(0.879, -2.955)",echo,wall_obstacle_56,61323355-44e8-4b42-8cc6-fa8f81a6b2f6,9.482,"Vector(1.000, 0.000)",-35.77273945776457,"Vector(5.241, 2.955)",3.0833470690955305,9.48156530612245,69.203,9.491,0.002
1173,"[np.float64(65.13233399323785), np.float64(65.13891469979278)]","[np.float64(9.492), np.float64(9.493)]","[UUID('69a9673a-d071-4738-bdda-39474c387c4d'), UUID('69a9673a-d071-4738-bdda-39474c387c4d')]","(np.float64(5.6101), np.float64(0.0))",15,"Vector(0.952, -0.306)","Vector(0.367, -2.954)",echo,wall_obstacle_55,69a9673a-d071-4738-bdda-39474c387c4d,9.482,"Vector(1.000, 0.000)",-45.27168358631769,"Vector(5.243, 2.954)",2.976999786311716,9.483052186588923,65.136,9.492,0.002
1174,"[np.float64(61.99398517371506), np.float64(61.9986565447242)]","[np.float64(9.494), np.float64(9.495000000000001)]","[UUID('4b684a2b-be03-4cc4-b70a-4952b755b4b5'), UUID('4b684a2b-be03-4cc4-b70a-4952b755b4b5')]","(np.float64(5.1001), np.float64(0.0))",15,"Vector(0.952, -0.306)","Vector(-0.149, -2.953)",echo,wall_obstacle_54,4b684a2b-be03-4cc4-b70a-4952b755b4b5,9.482,"Vector(1.000, 0.000)",-55.23662114065347,"Vector(5.249, 2.953)",2.9562628506443738,9.484539067055394,61.996,9.494,0.002
1175,"[np.float64(70.14308398279103), np.float64(70.14611032171331)]","[np.float64(9.685), np.float64(9.686)]","[UUID('ac2070e3-6a45-442d-9758-58dcd3b4c4b2'), UUID('ac2070e3-6a45-442d-9758-58dcd3b4c4b2')]","(np.float64(6.1201), np.float64(0.0))",15,"Vector(0.998, -0.071)","Vector(0.304, -2.884)",echo,wall_obstacle_56,ac2070e3-6a45-442d-9758-58dcd3b4c4b2,9.683,"Vector(1.000, 0.000)",-46.331056527697626,"Vector(5.816, 2.884)",2.9001134804348605,9.675565306122449,70.145,9.685,0.002
1176,"[np.float64(65.69952827523285), np.float64(65.70044066782896)]","[np.float64(9.686), np.float64(9.687)]","[UUID('ad94b4b2-31b8-4ea1-bc56-d6ab987c1545'), UUID('ad94b4b2-31b8-4ea1-bc56-d6ab987c1545')]","(np.float64(5.6101), np.float64(0.0))",15,"Vector(0.998, -0.071)","Vector(-0.209, -2.884)",echo,wall_obstacle_55,ad94b4b2-31b8-4ea1-bc56-d6ab987c1545,9.683,"Vector(1.000, 0.000)",-56.49283850663616,"Vector(5.819, 2.884)",2.8915119052149865,9.677052186588922,65.7,9.686,0.002
1177,"[np.float64(62.15445763940839), np.float64(62.15333354960318)]","[np.float64(9.688), np.float64(9.689)]","[UUID('691f083d-c3cd-4550-a502-56e5b54b313d'), UUID('691f083d-c3cd-4550-a502-56e5b54b313d')]","(np.float64(5.1001), np.float64(0.0))",15,"Vector(0.998, -0.071)","Vector(-0.725, -2.884)",echo,wall_obstacle_54,691f083d-c3cd-4550-a502-56e5b54b313d,9.683,"Vector(1.000, 0.000)",-66.46060635447994,"Vector(5.825, 2.884)",2.9732907023027533,9.678539067055393,62.154,9.688,0.002
1178,[np.float64(62.744345879641635)],[np.float64(9.696)],[UUID('2d438cff-5703-47e4-9a9e-ed7311a2103e')],"(np.int64(5), np.int64(10))",31,"Vector(0.998, -0.071)","Vector(-0.846, 7.118)",direct,,2d438cff-5703-47e4-9a9e-ed7311a2103e,9.683,"Vector(0.000, -1.000)",134.43362200503645,"Vector(5.846, 2.882)",7.168064465349067,9.675,62.744,9.696,0.001
1179,"[np.float64(82.20741088026952), np.float64(82.20261141584905)]","[np.float64(9.743), np.float64(9.744)]","[UUID('a06c8a8a-2438-40ae-905d-3a7c1c0d3917'), UUID('a06c8a8a-2438-40ae-905d-3a7c1c0d3917')]","(np.int64(5), np.int64(0))",13,"Vector(0.998, -0.071)","Vector(-0.990, -2.872)",direct,,a06c8a8a-2438-40ae-905d-3a7c1c0d3917,9.736,"Vector(0.000, 1.000)",-71.35887168821277,"Vector(5.990, 2.872)",3.0376995907100492,9.734,82.205,9.743,0.002
1180,"[np.float64(73.2252075478599), np.float64(73.22167368436617)]","[np.float64(9.744), np.float64(9.745000000000001)]","[UUID('2dfa2009-8be5-4058-8733-c64e4bb74833'), UUID('2dfa2009-8be5-4058-8733-c64e4bb74833')]","(np.float64(5.0999), np.float64(0.0))",13,"Vector(0.998, -0.071)","Vector(-0.893, -2.872)",echo,wall_obstacle_54,2dfa2009-8be5-4058-8733-c64e4bb74833,9.736,"Vector(-1.000, 0.000)",-69.61429945499326,"Vector(5.993, 2.872)",3.007322763721912,9.734291253644315,73.223,9.744,0.002
1181,"[np.float64(78.35286985742295), np.float64(78.35818833141319)]","[np.float64(9.745000000000001), np.float64(9.746)]","[UUID('8af46b91-930d-4273-b577-713b5e5d2b5c'), UUID('8af46b91-930d-4273-b577-713b5e5d2b5c')]","(np.int64(9), np.int64(0))",17,"Vector(0.998, -0.071)","Vector(3.004, -2.872)",direct,,8af46b91-930d-4273-b577-713b5e5d2b5c,9.736,"Vector(0.000, 1.000)",-6.05057065514967,"Vector(5.996, 2.872)",4.15596420814713,9.732,78.356,9.745,0.002
1182,"[np.float64(75.612691008618), np.float64(75.62060028572843)]","[np.float64(9.745000000000001), np.float64(9.746)]","[UUID('696ae7c0-95eb-40c2-8100-76ddb2045547'), UUID('696ae7c0-95eb-40c2-8100-76ddb2045547')]","(np.float64(8.6701), np.float64(0.0))",17,"Vector(0.998, -0.071)","Vector(2.674, -2.872)",echo,wall_obstacle_61,696ae7c0-95eb-40c2-8100-76ddb2045547,9.736,"Vector(1.000, 0.000)",-9.380642491917285,"Vector(5.996, 2.872)",3.9241036152731747,9.732961807580175,75.617,9.745,0.002
1183,"[np.float64(68.07285769191954), np.float64(68.08044515667078)]","[np.float64(9.745000000000001), np.float64(9.746)]","[UUID('26ea47fb-dad0-4c46-891d-ba96205e3d59'), UUID('26ea47fb-dad0-4c46-891d-ba96205e3d59')]","(np.float64(8.1601), np.float64(0.0))",17,"Vector(0.998, -0.071)","Vector(2.164, -2.872)",echo,wall_obstacle_60,26ea47fb-dad0-4c46-891d-ba96205e3d59,9.736,"Vector(1.000, 0.000)",-15.3378120143945,"Vector(5.996, 2.872)",3.595932394164273,9.734448688046646,68.077,9.745,0.002
1184,"[np.float64(76.1647690406955), np.float64(76.16145490178624)]","[np.float64(9.745000000000001), np.float64(9.746)]","[UUID('8d3a4045-8df8-403d-9347-278ea6459c9b'), UUID('8d3a4045-8df8-403d-9347-278ea6459c9b')]","(np.float64(4.5901), np.float64(0.0))",13,"Vector(0.998, -0.071)","Vector(-1.406, -2.872)",echo,wall_obstacle_53,8d3a4045-8df8-403d-9347-278ea6459c9b,9.736,"Vector(1.000, 0.000)",-78.42571035528843,"Vector(5.996, 2.872)",3.1970789767223455,9.735195043731778,76.163,9.745,0.002
1185,"[np.float64(63.66987528452973), np.float64(63.67615392767185)]","[np.float64(9.746), np.float64(9.747)]","[UUID('a479443d-9175-4722-be46-4a46428b9647'), UUID('a479443d-9175-4722-be46-4a46428b9647')]","(np.float64(9.1799), np.float64(0.0))",17,"Vector(0.998, -0.071)","Vector(3.181, -2.871)",echo,wall_obstacle_62,a479443d-9175-4722-be46-4a46428b9647,9.736,"Vector(-1.000, 0.000)",-4.414053295561757,"Vector(5.999, 2.871)",4.285456315726483,9.732524489795917,63.673,9.746,0.002
1186,"[np.float64(64.43981835257627), np.float64(64.4467453247154)]","[np.float64(9.746), np.float64(9.747)]","[UUID('1eba3461-e9a2-40fb-9a99-d4d30b47701c'), UUID('1eba3461-e9a2-40fb-9a99-d4d30b47701c')]","(np.float64(7.6501), np.float64(0.0))",17,"Vector(0.998, -0.071)","Vector(1.651, -2.871)",echo,wall_obstacle_59,1eba3461-e9a2-40fb-9a99-d4d30b47701c,9.736,"Vector(1.000, 0.000)",-22.43967867805162,"Vector(5.999, 2.871)",3.3123978604630215,9.735935568513119,64.443,9.746,0.002
1187,"[np.float64(67.70521046067795), np.float64(67.70084678071635)]","[np.float64(9.747), np.float64(9.748)]","[UUID('a4794341-26bb-4d41-8692-c155ee66b5ad'), UUID('a4794341-26bb-4d41-8692-c155ee66b5ad')]","(np.float64(4.0801), np.float64(0.0))",13,"Vector(0.998, -0.071)","Vector(-1.922, -2.871)",echo,wall_obstacle_52,a4794341-26bb-4d41-8692-c155ee66b5ad,9.736,"Vector(1.000, 0.000)",-86.13797360189268,"Vector(6.002, 2.871)",3.4547920569840382,9.736681924198251,67.703,9.747,0.002
